1403638130.145097017 0.01100 0.01038 0.17667 -0.03546 0.82828 0.00227 0.55919
1403638130.245096922 0.01214 0.01055 0.21125 -0.03783 0.82827 0.00852 0.55899
1403638130.345097065 0.01178 0.02325 0.25795 -0.04792 0.82203 0.00231 0.56743
1403638130.445096970 0.00915 0.03037 0.30918 -0.05790 0.81816 -0.00158 0.57206
1403638130.645097017 0.01254 0.03259 0.37757 -0.05006 0.81781 0.01233 0.57318
1403638130.745096922 0.01102 0.03557 0.41419 -0.06270 0.80971 -0.00020 0.58347
1403638130.845097065 0.00813 0.04118 0.44442 -0.07481 0.80645 -0.00675 0.58652
1403638131.045097113 0.00431 0.03432 0.46565 -0.07572 0.79038 -0.01751 0.60767
1403638131.245096922 0.01372 0.03200 0.42309 -0.05675 0.80367 -0.00015 0.59236
1403638131.345097065 0.00638 0.04138 0.38536 -0.05040 0.81068 0.00793 0.58326
1403638131.545097113 0.00268 0.03694 0.31780 -0.04204 0.81220 0.00859 0.58180
1403638131.745096922 -0.00583 0.03386 0.23324 -0.03511 0.81553 0.01443 0.57746
1403638131.845097065 -0.01094 0.03233 0.18921 -0.02416 0.81691 0.02012 0.57591
1403638132.045097113 -0.02033 0.02997 0.12467 -0.00913 0.82154 0.03540 0.56897
1403638132.145097017 -0.02115 0.02974 0.12252 -0.00307 0.82646 0.04890 0.56086
1403638132.245096922 -0.01946 0.02691 0.15265 -0.01042 0.82192 0.04696 0.56756
1403638132.345097065 -0.01802 0.02904 0.20230 -0.02135 0.81439 0.04038 0.57852
1403638132.445096970 -0.01873 0.03343 0.25916 -0.03853 0.81003 0.03345 0.58416
1403638132.545097113 -0.01864 0.03618 0.31578 -0.05993 0.79727 0.01873 0.60035
1403638132.645097017 -0.01035 0.04837 0.36201 -0.07336 0.78777 0.00876 0.61152
1403638132.745096922 -0.01461 0.05277 0.39668 -0.07656 0.79443 0.00857 0.60245
1403638132.945096970 -0.02060 0.06781 0.42250 -0.08743 0.78415 -0.00402 0.61437
1403638133.145097017 -0.01206 0.04722 0.37895 -0.07571 0.78977 0.01514 0.60853
1403638133.245096922 -0.00727 0.02448 0.36251 -0.06296 0.79175 0.00924 0.60752
1403638133.345097065 -0.00833 -0.01224 0.33797 -0.04434 0.79589 0.00048 0.60382
1403638133.445096970 -0.01273 -0.05506 0.31524 -0.02439 0.80148 -0.00861 0.59746
1403638133.545097113 -0.02154 -0.10102 0.29793 -0.01009 0.80252 -0.02867 0.59585
1403638133.645097017 -0.03624 -0.14666 0.28186 -0.00891 0.80554 -0.04887 0.59045
1403638133.745096922 -0.05323 -0.18476 0.26685 -0.00124 0.80869 -0.06466 0.58467
1403638133.845097065 -0.06642 -0.21584 0.25330 0.01653 0.81029 -0.07504 0.58097
1403638133.945096970 -0.06837 -0.23402 0.24266 0.02731 0.81156 -0.08257 0.57776
1403638134.245096922 0.00012 -0.19005 0.24474 0.03351 0.80998 -0.07644 0.58048
1403638134.345097065 0.03540 -0.16341 0.25326 0.02704 0.80580 -0.08356 0.58564
1403638134.545097113 0.09101 -0.06967 0.26410 0.01007 0.80769 -0.09217 0.58227
1403638134.645097017 0.12142 -0.03706 0.26596 0.00076 0.80786 -0.09422 0.58179
1403638134.745096922 0.13884 0.00364 0.27029 -0.00388 0.81354 -0.09030 0.57444
1403638134.845097065 0.15375 0.04974 0.27446 -0.00243 0.81952 -0.08404 0.56685
1403638135.145097017 0.15914 0.14268 0.28381 0.00179 0.82159 -0.07088 0.56565
1403638135.445096970 0.13447 0.12402 0.24468 0.01287 0.82322 -0.06653 0.56366
1403638135.545097113 0.12501 0.09954 0.23270 0.01919 0.82755 -0.06618 0.55714
1403638135.645097017 0.11767 0.05725 0.22114 0.02767 0.82811 -0.06800 0.55573
1403638135.745096922 0.10485 0.03108 0.22787 0.02753 0.82221 -0.08316 0.56240
1403638135.945096970 0.06268 -0.03425 0.22317 0.04226 0.83119 -0.08057 0.54850
1403638136.045097113 0.04240 -0.06712 0.23573 0.05368 0.83050 -0.08096 0.54849
1403638136.145097017 0.02041 -0.11016 0.25488 0.05502 0.81999 -0.09216 0.56222
1403638136.245096922 -0.00161 -0.15197 0.26476 0.05405 0.81341 -0.10256 0.57002
1403638136.345097065 -0.02450 -0.19103 0.26203 0.06516 0.81335 -0.10429 0.56863
1403638136.445096970 -0.04117 -0.21679 0.25422 0.07245 0.81626 -0.10468 0.56348
1403638136.745096922 -0.04882 -0.18918 0.27761 0.04706 0.81673 -0.11716 0.56304
1403638136.845097065 -0.03448 -0.15585 0.29144 0.02451 0.81354 -0.11411 0.56967
1403638136.945096970 -0.02192 -0.11421 0.29477 0.00043 0.80290 -0.11822 0.58428
1403638137.045097113 -0.00764 -0.07649 0.28097 -0.01407 0.79744 -0.11722 0.59173
1403638137.145097017 -0.00029 -0.04192 0.24863 -0.01333 0.80260 -0.10669 0.58675
1403638137.245096922 0.00969 -0.01791 0.20785 -0.01017 0.81251 -0.09143 0.57564
1403638137.345097065 0.01419 0.01725 0.17000 -0.00966 0.81891 -0.08108 0.56808
1403638137.445096970 0.01201 0.01839 0.14073 -0.00227 0.82526 -0.07379 0.55991
1403638137.545097113 0.00734 0.03178 0.10139 0.00971 0.83449 -0.06296 0.54733
1403638137.645097017 0.00922 0.04076 0.07420 0.02251 0.83948 -0.05604 0.54003
1403638137.745096922 0.01073 0.04425 0.05425 0.02810 0.83772 -0.05990 0.54207
1403638137.845097065 0.00727 0.04505 0.03800 0.03068 0.84017 -0.06191 0.53791
1403638137.945096970 0.00406 0.04709 0.02490 0.03832 0.84876 -0.05473 0.52454
1403638138.045097113 0.00243 0.04854 0.01793 0.04105 0.85384 -0.04775 0.51672
1403638138.245096922 0.00111 0.04781 0.01419 0.03419 0.84328 -0.05576 0.53348
1403638138.545097113 -0.00304 0.04708 0.01474 0.03344 0.83642 -0.05623 0.54417
1403638147.845097065 0.00018 0.04551 0.02044 0.02242 0.83224 -0.05184 0.55153
1403638147.945096970 0.00566 0.04240 0.02901 0.02458 0.82402 -0.05433 0.56342
1403638148.045097113 0.01891 0.04529 0.04470 0.02548 0.81821 -0.05479 0.57173
1403638148.145097017 0.01447 0.03712 0.06420 0.02584 0.81420 -0.05311 0.57757
1403638148.245096922 0.03387 0.03137 0.09819 0.02445 0.81260 -0.05068 0.58010
1403638148.345097065 0.03538 0.02815 0.15272 0.02295 0.81187 -0.04751 0.58145
1403638148.645097017 0.06172 0.02900 0.20547 0.02227 0.82207 -0.03880 0.56763
1403638148.945096970 0.09788 0.02914 0.21899 0.01759 0.82608 -0.03483 0.56220
1403638149.045097113 0.12769 0.02648 0.22623 0.01679 0.82294 -0.03339 0.56689
1403638149.245096922 0.16946 0.03165 0.30115 0.01583 0.81807 -0.03225 0.57400
1403638149.545097113 0.24956 0.04190 0.38236 0.01480 0.81538 -0.03270 0.57782
1403638149.745096922 0.27774 0.07272 0.41910 0.01124 0.81550 -0.02393 0.57816
1403638149.945096970 0.33726 0.09045 0.42129 0.00587 0.81601 -0.01609 0.57778
1403638150.245096922 0.40999 0.13136 0.40409 0.02281 0.81604 0.00104 0.57755
1403638150.445096970 0.45177 0.17874 0.36782 0.01424 0.82507 -0.00041 0.56486
1403638150.545097113 0.47058 0.20688 0.36297 0.00414 0.82945 0.00257 0.55856
1403638150.645097017 0.50393 0.23934 0.35607 -0.00329 0.83131 0.00673 0.55576
1403638150.745096922 0.53414 0.28547 0.36795 -0.00754 0.83043 0.01141 0.55696
1403638150.845097065 0.57034 0.32384 0.37786 -0.01154 0.82831 0.02003 0.55979
1403638150.945096970 0.61970 0.36776 0.38185 -0.01507 0.82501 0.02866 0.56419
1403638151.045097113 0.65518 0.40611 0.39276 -0.01995 0.82165 0.03809 0.56836
1403638151.145097017 0.69806 0.44829 0.39924 -0.02659 0.81810 0.05322 0.57199
1403638151.245096922 0.74215 0.50390 0.39244 -0.03931 0.81689 0.07154 0.57099
1403638151.345097065 0.78458 0.55040 0.38188 -0.05340 0.81575 0.09147 0.56862
1403638151.445096970 0.81754 0.60631 0.37584 -0.07023 0.81338 0.11066 0.56678
1403638151.545097113 0.86248 0.66546 0.37385 -0.08436 0.81033 0.12937 0.56525
1403638151.645097017 0.89282 0.71889 0.38171 -0.09485 0.80774 0.14386 0.56379
1403638151.745096922 0.92880 0.77620 0.39467 -0.10140 0.80589 0.15436 0.56252
1403638151.845097065 0.96385 0.83522 0.41538 -0.10557 0.80535 0.16111 0.56063
1403638152.045097113 1.03556 0.95639 0.46989 -0.10672 0.80555 0.16703 0.55839
1403638152.345097065 1.14438 1.14979 0.51979 -0.09991 0.80546 0.16881 0.55925
1403638152.645097017 1.24863 1.37254 0.50809 -0.09553 0.80785 0.16726 0.55702
1403638152.745096922 1.28878 1.45089 0.50247 -0.10096 0.80838 0.16817 0.55502
1403638152.845097065 1.32685 1.53316 0.50593 -0.11048 0.80605 0.17197 0.55543
1403638152.945096970 1.36311 1.61953 0.51742 -0.12152 0.80063 0.18005 0.55839
1403638153.045097113 1.39854 1.70506 0.53414 -0.13080 0.79902 0.19220 0.55454
1403638153.145097017 1.43388 1.78994 0.55493 -0.13729 0.80004 0.20295 0.54763
1403638153.245096922 1.47137 1.86856 0.57553 -0.14107 0.80012 0.21108 0.54347
1403638153.345097065 1.51016 1.95358 0.58999 -0.14520 0.79902 0.22025 0.54034
1403638153.445096970 1.54971 2.04089 0.60048 -0.14992 0.79633 0.23319 0.53758
1403638153.545097113 1.58899 2.12991 0.61253 -0.15017 0.79211 0.25190 0.53530
1403638153.645097017 1.62811 2.22354 0.63107 -0.15543 0.78698 0.26983 0.53263
1403638153.745096922 1.66699 2.32160 0.65290 -0.16874 0.78079 0.28368 0.53049
